workerid,proliferate.condition,accuracy,category,cond,conj1,conj1_num,conj2,conj2_num,dataType,internal_node_id,item,response,rt,stimulus,text,time_elapsed,trial_index,trial_type,error
1644,Main,,,SP,William,S,those students,P,Critical,0.0-2.0-0.5,2,['is'],,,"Either William or those students %is,are% drafting the important email.",79296,7,cloze,
1644,Main,,,PP,those police officers,P,those detectives,P,Critical,0.0-2.0-0.6,3,['are'],,,"Either those police officers or those detectives %is,are% investigating the crime scene.",83805,8,cloze,
1644,Main,,,PS,those tailors,P,Thomas,S,Critical,0.0-2.0-0.7,19,['are'],,,"Either those tailors or Thomas %is,are% sewing the dresses.",94359,9,cloze,
1644,Main,,,P,those volunteers,P,,,Filler,0.0-2.0-0.8,45,['are'],,,"Those volunteers %is,are% sorting the books.",96428,10,cloze,
1644,Main,,,PP,those economists,P,those statisticians,P,Critical,0.0-2.0-0.9,12,['are'],,,"Either those economists or those statisticians %is,are% analyzing the market trends.",101334,11,cloze,
1644,Main,,,S,Liam,S,,,Filler,0.0-2.0-0.10,68,['is'],,,"Liam %is,are% solving the mystery case.",104000,12,cloze,
1644,Main,,,P,these photographers,P,,,Filler,0.0-2.0-0.11,41,['are'],,,"These photographers %is,are% recording the solar eclipse.",106507,13,cloze,
1644,Main,,,P,those editors,P,,,Filler,0.0-2.0-0.12,39,['are'],,,"Those editors %is,are% proofreading the manuscripts.",109000,14,cloze,
1644,Main,,,S,Hank,S,,,Filler,0.0-2.0-0.13,73,['is'],,,"Hank %is,are% constructing the playground.",111539,15,cloze,
1644,Main,,,S,Ali,S,,,Filler,0.0-2.0-0.14,72,['is'],,,"Ali %is,are% cooking the festive meal.",113891,16,cloze,
1644,Main,,,S,Thomas,S,,,Filler,0.0-2.0-0.15,63,['is'],,,"Thomas %is,are% training at the sports center.",116368,17,cloze,
1644,Main,,,SS,Juan,S,Antonio,S,Filler,0.0-2.0-0.16,36,['are'],,,"Both Juan and Antonio %is,are% making the admission decisions.",118703,18,cloze,
1644,Main,,,S,Hasan,S,,,Filler,0.0-2.0-0.17,65,['is'],,,"Hasan %is,are% decorating the gallery.",121695,19,cloze,
1644,Main,,,SP,Hanako,S,those mechanics,P,Filler,0.0-2.0-0.18,29,['are'],,,"Both Hanako and those mechanics %is,are% repairing the truck engine.",124922,20,cloze,
1644,Main,,,S,Peter,S,,,Filler,0.0-2.0-0.19,56,['is'],,,"Peter %is,are% composing the annual report.",127774,21,cloze,
1644,Main,,,PP,those managers,P,those staff members,P,Critical,0.0-2.0-0.20,10,['are'],,,"Either those managers or those staff members %is,are% writing the end-of-year report.",131609,22,cloze,
1644,Main,,,SS,Andy,S,Joey,S,Critical,0.0-2.0-0.21,22,['is'],,,"Either Andy or Joey %is,are% tending to the crops.",139242,23,cloze,
1644,Main,,,S,Noah,S,,,Filler,0.0-2.0-0.22,57,['is'],,,"Noah %is,are% servicing the air conditioning units.",141547,24,cloze,
1644,Main,,,PP,those secretaries,P,those editors,P,Critical,0.0-2.0-0.23,14,['are'],,,"Either those secretaries or those editors %is,are% proofreading the manuscripts.",144413,25,cloze,
1644,Main,,,S,Bill,S,,,Filler,0.0-2.0-0.24,59,['is'],,,"Bill %is,are% planning the conference.",146694,26,cloze,
1644,Main,,,PS,these architects,P,Mateo,S,Critical,0.0-2.0-0.25,13,['are'],,,"Either these architects or Mateo %is,are% designing the building's layout.",159170,27,cloze,
1644,Main,,,S,Carlos,S,,,Filler,0.0-2.0-0.26,62,['is'],,,"Carlos %is,are% painting the mural.",161701,28,cloze,
1644,Main,,,PS,those volunteers,P,Hasan,S,Critical,0.0-2.0-0.27,20,['are'],,,"Either those volunteers or Hasan %is,are% sorting the books.",173147,29,cloze,
1644,Main,,,SP,Hossein,S,those illustrators,P,Critical,0.0-2.0-0.28,25,['are'],,,"Either Hossein or those illustrators %is,are% sketching the concept art.",182677,30,cloze,
1644,Main,,,SP,Hank,S,those parents,P,Critical,0.0-2.0-0.29,24,['are'],,,"Either Hank or those parents %is,are% taking care of the babies.",185763,31,cloze,
1644,Main,,,PS,these research assistants,P,Fatima,S,Filler,0.0-2.0-0.30,32,['are'],,,"Both these research assistants and Fatima %is,are% conducting the experiments.",188608,32,cloze,
1644,Main,,,P,those painters,P,,,Filler,0.0-2.0-0.31,46,['are'],,,"Those painters %is,are% using the art studio.",190871,33,cloze,
1644,Main,,,SP,David,S,those plumbers,P,Filler,0.0-2.0-0.32,31,['are'],,,"Both David and those plumbers %is,are% fixing the leaking pipe.",194873,34,cloze,
1644,Main,,,S,Joey,S,,,Filler,0.0-2.0-0.33,70,['is'],,,"Joey %is,are% developing the game software.",197161,35,cloze,
1644,Main,,,P,these architects,P,,,Filler,0.0-2.0-0.34,38,['are'],,,"These architects %is,are% designing the building's layout.",199160,36,cloze,
1644,Main,,,S,Mateo,S,,,Filler,0.0-2.0-0.35,50,['is'],,,"Mateo %is,are% organizing the charity event.",201661,37,cloze,
1644,Main,,,SS,David,S,Joan,S,Critical,0.0-2.0-0.36,6,['is'],,,"Either David or Joan %is,are% fixing the leaking pipe.",206083,38,cloze,
1644,Main,,,S,Zeynab,S,,,Filler,0.0-2.0-0.37,54,['is'],,,"Zeynab %is,are% caring for the garden.",209170,39,cloze,
1644,Main,,,S,Ellen,S,,,Filler,0.0-2.0-0.38,71,['is'],,,"Ellen %is,are% renovating the historic building.",211309,40,cloze,
1644,Main,,,S,Alex,S,,,Filler,0.0-2.0-0.39,58,['is'],,,"Alex %is,are% installing the security system.",214379,41,cloze,
1644,Main,,,SS,Lisa,S,George,S,Critical,0.0-2.0-0.40,5,['is'],,,"Either Lisa or George %is,are% preparing dinner.",218395,42,cloze,
1644,Main,,,P,those athletes,P,,,Filler,0.0-2.0-0.41,48,['are'],,,"Those athletes %is,are% working out at the gym.",222761,43,cloze,
1644,Main,,,P,those tailors,P,,,Filler,0.0-2.0-0.42,44,['are'],,,"Those tailors %is,are% sewing the dresses.",224317,44,cloze,
1644,Main,,,PS,those electricians,P,Melissa,S,Critical,0.0-2.0-0.43,8,['is'],,,"Either those electricians or Melissa %is,are% fixing the wiring issues.",235449,45,cloze,
1644,Main,,,PP,these girls,P,those boys,P,Critical,0.0-2.0-0.44,1,['are'],,,"Either these girls or those boys %is,are% interviewing the movie star.",237347,46,cloze,
1644,Main,,,PP,those administrators,P,these teachers,P,Critical,0.0-2.0-0.45,11,['are'],,,"Either those administrators or these teachers %is,are% making the admission decisions.",240956,47,cloze,
1644,Main,,,S,Kim,S,,,Filler,0.0-2.0-0.46,60,['is'],,,"Kim %is,are% cataloging the library collection.",243511,48,cloze,
1644,Main,,,PS,those electricians,P,Melissa,S,Filler,0.0-2.0-0.47,33,['are'],,,"Both those electricians and Melissa %is,are% fixing the wiring issues.",247355,49,cloze,
1644,Main,,,PP,those astronomers,P,these photographers,P,Critical,0.0-2.0-0.48,16,['are'],,,"Either those astronomers or these photographers %is,are% recording the solar eclipse.",252324,50,cloze,
1644,Main,,,S,Andy,S,,,Filler,0.0-2.0-0.49,69,['is'],,,"Andy %is,are% capturing the wildlife in photographs.",255293,51,cloze,
1644,Main,,,S,Yuki,S,,,Filler,0.0-2.0-0.50,66,['is'],,,"Yuki %is,are% evaluating the scholarship applications.",258043,52,cloze,
1644,Main,,,PP,these professors,P,those students,P,Filler,0.0-2.0-0.51,27,['are'],,,"Both these professors and those students %is,are% drafting the important email.",262347,53,cloze,
1644,Main,,,SS,Jimmy,S,Carlos,S,Critical,0.0-2.0-0.52,18,['is'],,,"Either Jimmy or Carlos %is,are% building the tree house.",266207,54,cloze,
1644,Main,,,S,Elias,S,,,Filler,0.0-2.0-0.53,52,['is'],,,"Elias %is,are% leading the scientific research.",268785,55,cloze,
1644,Main,,,PS,those mechanics,P,Hanako,S,Critical,0.0-2.0-0.54,4,['are'],,,"Either those mechanics or Hanako %is,are% repairing the truck engine.",282802,56,cloze,
1644,Main,,,S,Lydia,S,,,Filler,0.0-2.0-0.55,67,['is'],,,"Lydia %is,are% tailoring the costumes.",285159,57,cloze,
1644,Main,,,S,Pedro,S,,,Filler,0.0-2.0-0.56,53,['is'],,,"Pedro %is,are% editing the academic journal.",287449,58,cloze,
1644,Main,,,PP,these paralegals,P,those lawyers,P,Critical,0.0-2.0-0.57,15,['are'],,,"Either these paralegals or those lawyers %is,are% handling the legal documents.",290683,59,cloze,
1644,Main,,,SS,Sarah,S,Matt,S,Filler,0.0-2.0-0.58,35,['are'],,,"Both Sarah and Matt %is,are% writing the end-of-year report.",292721,60,cloze,
1644,Main,,,S,Lin,S,,,Filler,0.0-2.0-0.59,51,['is'],,,"Lin %is,are% reviewing the project proposals.",295722,61,cloze,
1644,Main,,,P,those farmers,P,,,Filler,0.0-2.0-0.60,47,['are'],,,"Those farmers %is,are% tending to the crops.",297238,62,cloze,
1644,Main,,,PP,these girls,P,those boys,P,Filler,0.0-2.0-0.61,26,['are'],,,"Both these girls and those boys %is,are% interviewing the movie star.",299315,63,cloze,
1644,Main,,,PP,those trainers,P,those athletes,P,Critical,0.0-2.0-0.62,23,['are'],,,"Either those trainers or those athletes %is,are% working out at the gym.",304057,64,cloze,
1644,Main,,,P,those kids,P,,,Filler,0.0-2.0-0.63,43,['are'],,,"Those kids %is,are% building the tree house.",306175,65,cloze,
1644,Main,,,S,Emma,S,,,Filler,0.0-2.0-0.64,55,['is'],,,"Emma %is,are% resolving the network issues",308753,66,cloze,
1644,Main,,,SP,Lisa,S,those children,P,Filler,0.0-2.0-0.65,30,['are'],,,"Both Lisa and those children %is,are% preparing dinner.",312846,67,cloze,
1644,Main,,,PS,those designers,P,Brian,S,Filler,0.0-2.0-0.66,34,['are'],,,"Both those designers and Brian %is,are% creating the fashion collection.",315408,68,cloze,
1644,Main,,,P,those parents,P,,,Filler,0.0-2.0-0.67,49,['are'],,,"Those parents %is,are% taking care of the babies.",318544,69,cloze,
1644,Main,,,PP,those police officers,P,those detectives,P,Filler,0.0-2.0-0.68,28,['are'],,,"Both those police officers and those detectives %is,are% investigating the crime scene.",321369,70,cloze,
1644,Main,,,P,those nurses,P,,,Filler,0.0-2.0-0.69,42,['are'],,,"Those nurses %is,are% attending to the patients.",323490,71,cloze,
1644,Main,,,SS,Krishna,S,Amir,S,Filler,0.0-2.0-0.70,37,['are'],,,"Both Krishna and Amir %is,are% analyzing the market trends.",326035,72,cloze,
1644,Main,,,PP,those graduate students,P,these research assistants,P,Critical,0.0-2.0-0.71,7,['are'],,,"Either those graduate students or these research assistants %is,are% conducting the experiments.",330675,73,cloze,
1644,Main,,,S,Maria,S,,,Filler,0.0-2.0-0.72,64,['is'],,,"Maria %is,are% producing the documentary film.",333307,74,cloze,
1644,Main,[],demographics,,,,,,,0.0-3.0,,"{'age': '21', 'P0_Q0': None, 'enjoy': 'Better than the average experiment', 'gender': 'Male', 'correct': 'Yes', 'payment': 'The payment was fair', 'comments': 'I overall enjoyed participating in this experiment! ', 'language': 'Yes', 'education': 'Some college', 'other-language': ''}",29232,,,362594,75,survey,
1644,Main,,thanks,,,,,,,0.0-4.0,,0,1298,Thank you for your time! Please click 'Continue' and then wait a moment until you're directed back to Prolific.<br><br>,,363893,76,html-button-response,
1621,Main,,irb,,,,,,,0.0-0.0,,0,3246,"<p><font size=""3"">We invite you to participate in a research study on language production and comprehension. Your experimenter will ask you to do a linguistic task such as reading sentences or words, naming pictures or describing scenes, making up sentences of your own, or participating in a simple language game. <br><br>There are no risks or benefits of any kind involved in this study. <br><br>You will be paid for your participation at the posted rate.<br><br>If you have read this form and have decided to participate in this experiment, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at anytime without penalty or loss of benefits to which you are otherwise entitled. You have the right to refuse to do particular tasks. Your individual privacy will be maintained in all published and written data resulting from the study. You may print this form for your records.<br><br>CONTACT INFORMATION: If you have any questions, concerns or complaints about this research study, its procedures, risks and benefits, you should contact the Protocol Director Meghan Sumner at (650)-725-9336. If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team at (650)-723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306 USA.<br><br>If you agree to participate, please proceed to the study tasks.</font></p>",,3265,0,html-button-response,
1621,Main,,instructions,,,,,,,0.0-1.0,, ,9851,"In this experiment, you will read a series of sentences and will be asked to indicate the word which best completes it.<br><br><strong>Please type the word 'is' or 'are' in the blank.</strong> <br><br>If you're unsure about your choice, follow your first instinct.<br><br>When you're ready to begin, press the space bar.",,13117,1,html-keyboard-response,
1621,Main,,,P,those nurses,P,,,Filler,0.0-2.0-0.0,42,['are'],,,"Those nurses %is,are% attending to the patients.",17797,2,cloze,
1621,Main,,,S,Pedro,S,,,Filler,0.0-2.0-0.1,53,['is'],,,"Pedro %is,are% editing the academic journal.",21850,3,cloze,
1621,Main,,,S,Maria,S,,,Filler,0.0-2.0-0.2,64,['is'],,,"Maria %is,are% producing the documentary film.",25691,4,cloze,
1621,Main,,,P,those kids,P,,,Filler,0.0-2.0-0.3,43,['are'],,,"Those kids %is,are% building the tree house.",27928,5,cloze,
1621,Main,,,SP,David,S,those plumbers,P,Critical,0.0-2.0-0.4,6,['are'],,,"Either David or those plumbers %is,are% fixing the leaking pipe.",33029,6,cloze,
1621,Main,,,S,Mateo,S,,,Filler,0.0-2.0-0.5,50,['is'],,,"Mateo %is,are% organizing the charity event.",36660,7,cloze,
1621,Main,,,P,these photographers,P,,,Filler,0.0-2.0-0.6,41,['are'],,,"These photographers %is,are% recording the solar eclipse.",39803,8,cloze,
1621,Main,,,P,those parents,P,,,Filler,0.0-2.0-0.7,49,['are'],,,"Those parents %is,are% taking care of the babies.",42567,9,cloze,
1621,Main,,,PP,these professors,P,those students,P,Critical,0.0-2.0-0.8,2,['are'],,,"Either these professors or those students %is,are% drafting the important email.",45293,10,cloze,
1621,Main,,,PS,these photographers,P,Alex,S,Critical,0.0-2.0-0.9,16,['are'],,,"Either these photographers or Alex %is,are% recording the solar eclipse.",51186,11,cloze,
1621,Main,,,S,Peter,S,,,Filler,0.0-2.0-0.10,56,['is'],,,"Peter %is,are% composing the annual report.",54669,12,cloze,
1621,Main,,,SS,Sarah,S,Matt,S,Filler,0.0-2.0-0.11,35,['are'],,,"Both Sarah and Matt %is,are% writing the end-of-year report.",57311,13,cloze,
1621,Main,,,P,those editors,P,,,Filler,0.0-2.0-0.12,39,['are'],,,"Those editors %is,are% proofreading the manuscripts.",60341,14,cloze,
1621,Main,,,PS,those detectives,P,Harry,S,Critical,0.0-2.0-0.13,3,['are'],,,"Either those detectives or Harry %is,are% investigating the crime scene.",64229,15,cloze,
1621,Main,,,SP,Hossein,S,those illustrators,P,Critical,0.0-2.0-0.14,25,['are'],,,"Either Hossein or those illustrators %is,are% sketching the concept art.",68906,16,cloze,
1621,Main,,,SP,Lisa,S,those children,P,Filler,0.0-2.0-0.15,30,['are'],,,"Both Lisa and those children %is,are% preparing dinner.",72950,17,cloze,
1621,Main,,,S,Liam,S,,,Filler,0.0-2.0-0.16,68,['is'],,,"Liam %is,are% solving the mystery case.",75587,18,cloze,
1621,Main,,,S,Alex,S,,,Filler,0.0-2.0-0.17,58,['is'],,,"Alex %is,are% installing the security system.",78687,19,cloze,
1621,Main,,,PS,those athletes,P,Ellen,S,Critical,0.0-2.0-0.18,23,['are'],,,"Either those athletes or Ellen %is,are% working out at the gym.",81239,20,cloze,
1621,Main,,,PP,those sculptors,P,those painters,P,Critical,0.0-2.0-0.19,21,['are'],,,"Either those sculptors or those painters %is,are% using the art studio.",86237,21,cloze,
1621,Main,,,PS,these architects,P,Mateo,S,Critical,0.0-2.0-0.20,13,['are'],,,"Either these architects or Mateo %is,are% designing the building's layout.",92127,22,cloze,
1621,Main,,,P,those painters,P,,,Filler,0.0-2.0-0.21,46,['are'],,,"Those painters %is,are% using the art studio.",94604,23,cloze,
1621,Main,,,S,Emma,S,,,Filler,0.0-2.0-0.22,55,['is'],,,"Emma %is,are% resolving the network issues",97195,24,cloze,
1621,Main,,,PS,these teachers,P,Juan,S,Critical,0.0-2.0-0.23,11,['are'],,,"Either these teachers or Juan %is,are% making the admission decisions.",106737,25,cloze,
1621,Main,,,PS,those statisticians,P,Krishna,S,Critical,0.0-2.0-0.24,12,['are'],,,"Either those statisticians or Krishna %is,are% analyzing the market trends.",112603,26,cloze,
1621,Main,,,S,Lin,S,,,Filler,0.0-2.0-0.25,51,['is'],,,"Lin %is,are% reviewing the project proposals.",115261,27,cloze,
1621,Main,,,PS,these research assistants,P,Fatima,S,Filler,0.0-2.0-0.26,32,['are'],,,"Both these research assistants and Fatima %is,are% conducting the experiments.",118215,28,cloze,
1621,Main,,,P,those farmers,P,,,Filler,0.0-2.0-0.27,47,['are'],,,"Those farmers %is,are% tending to the crops.",121427,29,cloze,
1621,Main,,,P,those tailors,P,,,Filler,0.0-2.0-0.28,44,['are'],,,"Those tailors %is,are% sewing the dresses.",123959,30,cloze,
1621,Main,,,S,Jimmy,S,,,Filler,0.0-2.0-0.29,61,['is'],,,"Jimmy %is,are% fertilizing the fields.",126385,31,cloze,
1621,Main,,,S,Yuki,S,,,Filler,0.0-2.0-0.30,66,['is'],,,"Yuki %is,are% evaluating the scholarship applications.",129447,32,cloze,
1621,Main,,,PS,those designers,P,Brian,S,Filler,0.0-2.0-0.31,34,['are'],,,"Both those designers and Brian %is,are% creating the fashion collection.",132575,33,cloze,
1621,Main,,,PS,those kids,P,Jimmy,S,Critical,0.0-2.0-0.32,18,['are'],,,"Either those kids or Jimmy %is,are% building the tree house.",135012,34,cloze,
