experiment_condition	has_either	has_neither	conj_1_number	conj_1_person	conj_2_number	conj_2_person	nsubj	verb_form	verb_lemma	verb_number	main_predicate_lemma	main_predicate_arc	sentence	filename
SS	False	False	Sing	1	Sing	Not Personal Pronoun	I or anyone else	be	be		think	ccomp	No, I now could see with renewed vision, my vision: I am called to be a guide (a Lightbearer) who brings people and groups to the strongest, most authentic expression of themselves—not who I or anyone else thinks they should be, but who they are perfectly designed to be.	c4-train.00002-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Cash flow properties or positive geared properties	are	be	Plur	that	cop	Cash flow properties or positive geared properties are those that are earning you enough rental income to cover the mortgage.	c4-train.00002-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	all statements or representations on such matters , whether printed in a catalog or made orally ,	are	be	Plur	statement	cop	While descriptions are believed to be accurate, all statements or representations on such matters, whether printed in a catalog or made orally, are statements of opinion only and are not a representation of facts.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	This slot machine or pokie machine in Australia	is	be	Sing	legend	cop	This slot machine or pokie machine in Australia is an absolute legend in casinos across the world, whether you are in Australia, Europe or the UK.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the primary trunk or any call on the primary trunk	fails	fail	Sing	fail	advcl	If the primary trunk or any call on the primary trunk fails for any reason, the calls are automatically re-routed to the secondary trunk for unparalleled reliability.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the fabric or material that is used to design the traditional car covers	is	be	Sing	quality	cop	More than often the fabric or material that is used to design the traditional car covers isn't of superior quality and it keeps rubbing on the car surface and destroys its beauty.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	she or he	Does	do	Sing	sound	aux	Does she or he sound specialist in his method of dealing?	c4-train.00002-of-01024_parsed_xaa.conllu
UNK	False	False	Sing	Not Pronoun	UNK	Not Pronoun	" Drunk Driving " or driving under the influence ( DUI )	is	be	Sing	charge	cop	Everyone knows that "Drunk Driving" or driving under the influence (DUI) is a serious charge that can have very harsh consequences in Pennsylvania.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	he or she	has	have	Sing	have	root	Once pulled over, if the officer smells the odor of alcohol or other intoxicant, he or she has the ability to ask you to submit to Standard Field Sobriety Tests (SFST).	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The Alternative Minimum Tax , or AMT ,	prevents	prevent	Sing	prevent	root	The Alternative Minimum Tax, or AMT, prevents people from avoiding tax entirely through deductions and credits – and is overwhelmingly paid by the rich.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your best friend or family member	sends	send	Sing	send	advcl	If your best friend or family member sends you a file you didn’t ask for, email them and make sure they sent it.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a person ( s ) or entity	using	use		use	acl	Unfortunately, the practice of a person(s) or entity improperly using another company’s name or brand on company for financial gain, for example, isn’t uncommon.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The eastern screech owl or eastern screech - owl ( Megascops asio )	is	be	Sing	owl	cop	The eastern screech owl or eastern screech-owl (Megascops asio) is a small owl that is relatively common in Eastern North America, from Mexico to Canada.	c4-train.00002-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	companies or individuals	face	face		face	acl	We share a common faith with positive energy, and provide an effective platform for companies or individuals to face the challenges when developing a brand or franchise brand in Asia.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Ketoproof coffee or MCT oil	help	help	Plur	help	root	Ketoproof coffee or MCT oil help in weight loss too and are included in a keto diet plan.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the quantity and / or density of the information	increases	increase	Sing	increase	advcl	The complexity can also increase as the quantity and/or density of the information increases.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	he or she	has	have	Sing	hire	aux	This basically gives the client a sense of security that since he or she has hired Bathroom Contractor Guys any arising situation can be easily corrected by dialling 800-306-2477.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Salt bridge ( protein ) ( or salt bond ) ,	is	be	Sing	term	cop	Salt bridge (protein) (or salt bond), in protein chemistry, is the term used to denote chemical bonds between positively and negatively charged side-chains of proteins.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	He or she	sets	set	Sing	set	root	He or she sets out the matter and demonstrates why the defendant should be caused to pay damages.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	he or she	cares	care	Sing	care	acl:relcl	Do not waste your listener’s time with things he or she neither cares about nor needs to know.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a parent or guardian	believes	believe	Sing	believe	advcl	If a parent or guardian believes that http://blog.laundry.biz.id has in its database the personally-identifiable information of a child under the age of 13, please contact us immediately (using the contact in the first paragraph) and we will use our best efforts to promptly remove such information from our records.	c4-train.00002-of-01024_parsed_xaa.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	dunlap or permutations	be	be		be	root	Edgewise with angela?s apartment, to amoxicillin dosage to treat chlamydia dunlap or permutations be?	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your son or daughter	have	have	Plur	do	aux	Do not contain of whatever he cannot do or your son or daughter have not done.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your instructor or professor	has	have	Sing	designate	aux	When your instructor or professor has not yet designated a good deal in the way of details, you likely will get to accomplish handful of additional work during the step that is brainstorming.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a father or mother	dies	die	Sing	die	advcl	It's very normal that when a father or mother dies, between the offspring they can't agree on the inheritance.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	he or she	has	have	Sing	have	advcl	As far as the aam aadmi is concerned, the common perception is that while he or she has to submit various documents and collaterals to get loans for cars, homes and business, and has to face constant threats and intimidation from collectors whenever an EMI is missed, here is a case where Rs 11,400 crore credit is given to firms based on dubious transactions by a gang of officials in league with the businessman.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	he or she	needs	need	Sing	need	advcl	If you will be available for a person each and every time whenever he or she needs you, you are loosing your value and nothing.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	he or she	is	be	Sing	need	cop	A relation is about to help a person when he or she is in need.	c4-train.00002-of-01024_parsed_xaa.conllu
PP	False	False	Plur	1	Plur	Not Pronoun	we or third parties	stop	stop		stop	ccomp	At any time you can request that we or third parties stop contacting you, sending you marketing messages or material.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	No person or group of people	is	be	Sing	thing	cop	No person or group of people is always one thing.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a confidentiality agreement or a joint - defense agreement	serves	serve	Sing	serve	ccomp	If some disclosure is necessary, consider whether a confidentiality agreement or a joint-defense agreement serves the company’s interest.	c4-train.00002-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Catholic Charities or Catholic Social Service agencies	are	be	Plur	work	aux	In the United States, Catholic Charities or Catholic Social Service agencies are working in almost every diocese in the nation.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	He or she	is	be	Sing	trot	aux	He or she is trotting through a field of blue flowers with some nice hills in the background.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	an error or issue	tackle	tackle	Sing	tackle	advcl	Thus, whenever an error or issue tackle your Gmail account, then seek help from our technical experts.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	an RSS newsreader or aggregator	is	be	Sing	what	cop	What is an RSS newsreader or aggregator?	c4-train.00002-of-01024_parsed_xaa.conllu
PS	False	False	Plur	Not Pronoun	Sing	Not Pronoun	nodes [ or Forex ]	are	be	Plur	class	cop	Beyond I switched from slippage connotes to professionals since I dispute nodes [or Forex] are a value rise class.	c4-train.00002-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	the seizures and / or the person 's cognitive abilities	get	get	Plur	get	acl:relcl	Epilepsy syndromes in which the seizures and/or the person's cognitive abilities get worse over time are called progressive epilepsy.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	SRV or a HTTP specific record like MX	is	be	Sing	solution	cop	> SRV or a HTTP specific record like MX is the correct solution.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	he or she	puts	put	Sing	put	acl:relcl	When you go to the dentist the first thing he or she puts most attention on is the teeth and gums.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Your bin or perhaps dumpster that they provide	is	be	Sing	bin	cop	Your bin or perhaps dumpster that they provide is a substantial bin.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a friend or a stranger	opens	open	Sing	open	advcl	When a friend or a stranger opens their ears to your pain, Christ comes and listens to your cries.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a friend or a stranger	asks	ask	Sing	ask	root	When a friend or a stranger asks, “What can I do?”	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a friend or a stranger ,	opens	open	Sing	open	advcl	When a friend or a stranger, opens their heart to your worries, Christ comes to embrace you.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Asterisk or star	shows	show	Sing	show	root	* - Asterisk or star shows after minor surgery codes to show preoperative and postoperative services are included and means the package or global surgery is not applicable.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your birth date or account number	is	be	Sing	secret	cop	In what is your birth date or account number a secret anyway?	c4-train.00002-of-01024_parsed_xaa.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	most kids and / or people under the age of 30	do	do	Plur	know	aux	Today I would bet that most kids and/or people under the age of 30, don’t even know that Bruce Jenner was an Olympian, but rather know him only as a part of the Kardashian family.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	No such person or organization	has	have	Sing	pass	aux	No such person or organization has passed those funds along to the fire company.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	3	Sing	3	he or she	do	do	Plur	live	advcl	If this goes through, a new spouse seeking permanent residence may have to prove that he or she lived with their spouse for two years, as true spouses do, before their conditional PR can be made permanent.	c4-train.00002-of-01024_parsed_xaa.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a loss or damage	does	do	Sing	occur	aux	If a loss or damage does occur, save the carton and packing material.	c4-train.00002-of-01024_parsed_xaa.conllu
UNK	False	False	UNK	2	Plur	Not Pronoun	you or your children	wish	wish	Plur	wish	acl:relcl	Please provide any additional info about classes you or your children wish to attend.	c4-train.00002-of-01024_parsed_xaa.conllu
