experiment_condition	has_either	has_neither	conj_1_number	conj_1_person	conj_2_number	conj_2_person	nsubj	verb_form	verb_lemma	verb_number	main_predicate_lemma	main_predicate_arc	sentence	filename
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Bumblebee – or B - 127 as he ’s known to his Autobot chums –	landing	land		land	ccomp	Set in 1987, it sees Bumblebee – or B-127 as he’s known to his Autobot chums – landing in California to scout out Earth as a potential home for a group of Cybertron rebels, led by Optimus Prime.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your whole house or company	needs	need	Sing	need	acl:relcl	We are as invested in this as you are and will make sure your system provides you with the power and energy your whole house or company needs.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a macaw or other strong destructive bird	is	be	Sing	go	aux	We are extremely confident that a macaw or other strong destructive bird is NOT going to be able to chew through it.	c4-train.00001-of-01024_parsed_xac.conllu
PS	False	False	Plur	Not Pronoun	Sing	Not Pronoun	the requirements or curriculum of the country	outlines	outline	Sing	outline	acl:relcl	Topics of observe can be evolved by means of frequently relating to what the requirements or curriculum of the country outlines.	c4-train.00001-of-01024_parsed_xac.conllu
PS	False	False	Plur	Not Pronoun	Sing	Not Pronoun	the standards or curriculum of the state	outlines	outline	Sing	outline	acl:relcl	Subjects of look at may be advanced by using regularly referring to what the standards or curriculum of the state outlines.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	his commercials or corporate videos	are	be	Plur	film	cop	His style, even for business projects, is telling stories or essentially his commercials or corporate videos are creative short films.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	3	Sing	3	he or she	wants	want	Sing	want	acl:relcl	Page tabs refer to the various options available where the user who is visiting the company’s profile can choose what content he or she wants to see.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a District Magistrate or the Chief Inspector of Boilers	has	have	Sing	have	advcl	- (1) If a District Magistrate or the Chief Inspector of Boilers has reason to believe from any cause whatsoever, that an inquiry should be made into an allegation of incompetence, drunkenness, misconduct, or negligence of duty on the part of a Boiler Operation Engineer holding certificate of proficiency under these rules, they shall either themselves make such enquiry or cause it to be made by their subordinate officers.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your own son or daughter	does	do	Sing	survive	aux	Will you may consider leaving your estate to a son or daughter in law in the event that your own son or daughter does not survive you.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the son or daughter in law	remarries	remarry	Sing	remarry	advcl	However don’t forget that if the son or daughter in law remarries their future new spouse will be first in line for their estate and therefore end up with your money!	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	NAC - or North Audley Cantine -	is	be	Sing	bistro	cop	AIL Says: NAC - or North Audley Cantine - is halfway between a casual bistro and an upmarket restaurant.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	origination or consistency across multiple stakeholders	matter	matter	Plur	matter	acl:relcl	However, it seems that the greatest opportunities are in areas where origination or consistency across multiple stakeholders matter.	c4-train.00001-of-01024_parsed_xac.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	The Plesiosauria or plesiosaurs	are	be	Plur	order	cop	The Plesiosauria or plesiosaurs are an order or clade of Mesozoic marine reptiles (marine Sauropsida), belonging to the Sauropterygia.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	3	Sing	3	he or she	sends	send	Sing	send	acl:relcl	Every writer seems to have one that he or she sends around relentlessly to no avail.	c4-train.00001-of-01024_parsed_xac.conllu
PS	False	False	Plur	Not Pronoun	Sing	Not Pronoun	your mom's or dad 's	have	have	Plur	build	aux	You will know your mom's or dad's have built up a lot of things through years of remembrances and you want to save the sentimental products and toss the junk very last thing that.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the pick up truck or dumpster	pulls	pull	Sing	pull	advcl	Instead, it is also possible to breathe a new sigh of alleviation when the pick up truck or dumpster pulls away, realizing that your work is completed.	c4-train.00001-of-01024_parsed_xac.conllu
PS	False	False	Plur	Not Pronoun	Sing	Not Pronoun	commercial visual arts or the focused work of creative industries	are	be	Plur	priority	cop	The cuts suggest that commercial visual arts or the focused work of creative industries are the Council’s only priority.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	people or institutions	become	become	Plur	become	advcl	Potential risks which need to be evaluated when people or institutions become the focus of a fixated individual comprise: disruption to events; the costs of security measures or legal action; physical damage to buildings or property; psychological distress to targeted individuals, their partners and families; interference with work function or performance; embarrassment or reputational damage; and violence against the person.	c4-train.00001-of-01024_parsed_xac.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	Class 158s or 450s	operate	operate	Plur	operate	root	Class 158s or 450s operate the shuttle to Lymington Pier.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The driving distance or the travel distance between Lucknow to Bhopal	is	be	Sing	km	cop	The driving distance or the travel distance between Lucknow to Bhopal is 652 KM and 380 meters.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The sun rise time difference or the actual time difference between Lucknow and Bhopal	is	be	Sing	hour	cop	The sun rise time difference or the actual time difference between Lucknow and Bhopal is 0 hours , 14 minutes and 8 seconds.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Mid way point or halfway place	is	be	Sing	point	cop	Mid way point or halfway place is a center point between source and destination location.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Germs or micro- organisms	are	be	Plur	we	cop	Germs or micro-organisms are all around us.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The small part of river or any kind of water reservation	is	be	Sing	provide	aux	The small part of river or any kind of water reservation is the providing the drinking water in Hong Kong.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	no scratches or bites	threaten	threaten	Plur	threaten	parataxis	The sleeve will protect your arm up to the shoulder, so no scratches or bites threaten you!	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	A laminated internal gunwale or shelf	measures	measure	Sing	measure	root	A laminated internal gunwale or shelf measures 5" thick.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The end product or service	drives	drive	Sing	drive	root	The end product or service drives the process and dictates what equipment, technology, skill levels, raw materials, etc. are necessary.	c4-train.00001-of-01024_parsed_xac.conllu
UNK	False	False	UNK	2	Sing	Not Personal Pronoun	you or someone you love	has	have	Sing	suffer	aux	If you or someone you love has suffered injuries after being struck by a vehicle, you might have a legal right to seek compensation.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	3	Sing	3	he or she	likes	like	Sing	like	ccomp	This way your child will learn to recognize these instruments and will probably know which one he or she likes best.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	FX or Forex	describes	describe	Sing	describe	root	FX or Forex describes the Foreign Exchange Market, a marketplace where the world's various currencies are traded.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	A stamp .. mill ( or stamp battery or stamping mill )	is	be	Sing	type	cop	Stamp Mill South Africa,Mining Gold Stamp Mill for sale in Zimbabwe A stamp .. mill (or stamp battery or stamping mill) is a type of mill machine that crushes .	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	A stamp mill ( or stamp battery or stamping mill )	is	be	Sing	type	cop	A stamp mill (or stamp battery or stamping mill) is a type of mill machine .	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the rushing energy or chi	collects	collect	Sing	collect	acl:relcl	Aggressive chi is harmful, leading to imbalances and if there is any room situated at the end of the hallway where the rushing energy or chi collects is probably suffering because of it.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Descendientes de Jose Palacios , or DJP ,	is	be	Sing	make	aux	Descendientes de Jose Palacios, or DJP, is without doubt making some of the most exciting wines in the world at the moment.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	hand or machine	sew	sew		sew	root	Simply hand or machine sew the cloth tape onto the fabric and be sure t 3B000AM7YRU description.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a certain position at work or the admiration of your peers	Is	be	Sing	thing	cop	Is a certain position at work or the admiration of your peers the most important thing in your life?	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	my personal ministry or a partner ’s ministry	falls	fall	Sing	fall	advcl	If my personal ministry or a partner’s ministry falls in to these 3 categories, it is a DWM funded project, frequently with my oversight and involvement.	c4-train.00001-of-01024_parsed_xac.conllu
PS	False	False	Plur	Not Pronoun	Sing	Not Pronoun	no limits or expiration date	applies	apply	Sing	apply	advcl	Note however, that while no limits or expiration date applies to the rebates earned with these gas credit online offers, you still may run the risk of losing your rewards if you do not comply with the reward program rules.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Demand Boost Inc. or Haggard Chiropractic	does	do	Sing	take	aux	At no time does Demand Boost Inc. or Haggard Chiropractic take any responsibility for any action taken or care chosen in reliance on information contained in this website.	c4-train.00001-of-01024_parsed_xac.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	only one candidate , or no candidates ,	run	run	Plur	run	advcl	If only one candidate, or no candidates, run for the board in that region, no election will be held for that region.	c4-train.00001-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	the woman ’s bridesmaids or guests	look	look	Plur	look	ccomp	The last issue any bride would want is usually to feel that the woman’s bridesmaids or guests look much better than she does; it can be one day the bride should require center stage.	c4-train.00001-of-01024_parsed_xac.conllu
UNK	False	False	UNK	2	Sing	Not Pronoun	you or a friend	are	be	Sing	date	aux	If Brent Dill is part of your community, or if you or a friend are dating or considering dating him, please email me at ozyfrantz@gmail.com.	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a windscreen repair or a windscreen replacement	does	do	Sing	cost	aux	How much does a windscreen repair or a windscreen replacement cost in Great Yarmouth?	c4-train.00001-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	no network or streaming service	appears	appear	Sing	appear	root	Perhaps more worryingly, no network or streaming service appears to be making efforts to replace them.	c4-train.00001-of-01024_parsed_xac.conllu
