experiment_condition	has_either	has_neither	conj_1_number	conj_1_person	conj_2_number	conj_2_person	nsubj	verb_form	verb_lemma	verb_number	main_predicate_lemma	main_predicate_arc	sentence	filename
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Late seventh instar larvae ( or pre-pupae )	enclose	enclose	Plur	enclose	root	Late seventh instar larvae (or pre-pupae) enclose themselves in a white cocoon, which is attached to a submerged plant stem (Figure 5).	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	An angle grinder , or a side or disc grinder ,	is	be	Sing	tool	cop	An angle grinder, or a side or disc grinder, is a versatile tool that is typically used in auto repair, workshops, and construction sites, and comes in a wide variety of different sizes and motor powers.	c4-train.00002-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	angle grinders or hand grinding tools	are	be	Plur	what	cop	Are you looking for the information about what are angle grinders or hand grinding tools?	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Clairvoyance or ‘ clear vision ’ ,	is	be	Sing	have	cop	Clairvoyance or ‘clear vision’, is having an intuitive sense of sight.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a titan or corrupted creature army	attacks	attack	Sing	attack	root	After learning the truth, a titan or corrupted creature army attacks the city.	c4-train.00002-of-01024_parsed_xab.conllu
UNK	False	False	Sing	Not Pronoun	UNK	Not Pronoun	friction drag or also known as skin drag ,	is	be	Sing	friction	cop	Firstly, friction drag or also known as skin drag, is the friction between a fluid and the object it is in contact with.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Personal Pronoun	Sing	Not Personal Pronoun	something – or someone – from outside our immediate environment	providing	provide		provide	acl	The possibility of something – or someone – from outside our immediate environment providing the ultimate obstacle to our success, to the expanding or pushing out of our limits, remains, but is not always taken into consideration.	c4-train.00002-of-01024_parsed_xab.conllu
UNK	False	False	Sing	Not Pronoun	UNK	Not Personal Pronoun	such a level of protection – or whatever you may wish to call it –	is	be	Sing	thing	cop	In certain situations, as you appreciate better than most, such a level of protection – or whatever you may wish to call it – is a good thing and helps to keep the status quo as much as anything.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a broker or agent	renew	renew		renew	parataxis	To drive your vehicle, a coverage, earthquake, flood, directors & officers (d&o): this the way, a broker or agent to renew it or you to add coverage to you in that.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Each completed event or challenge	gains	gain	Sing	gain	root	Each completed event or challenge gains their character "Hype", raising their profile and moving them up the SSX charts, with the ultimate goal of reaching number one.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the white gold or platinum	wins	win	Sing	win	root	Between the 2 main major, yet, typically the white gold or platinum wins.	c4-train.00002-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	the greater challenges or inherent propensities	Do	do	Plur	determine	aux	Do the greater challenges or inherent propensities determine our circumstances, attitudes, and choices?	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Mom and / or Dad	do	do	Plur	seem	aux	Or their children will call us with the concern that Mom and/or Dad don’t seem to be doing well at home, but the parent(s) insist “I’m no ready yet!”	c4-train.00002-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	your products or services	do	do	Plur	evoke	aux	Simple question – do your products or services evoke lick-worthy emotion and passion?	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Congress or your state capitol	talks	talk	Sing	talk	advcl	There is a tracking tool called Scout from the Sunlight Foundation that alerts you when Congress or your state capitol talks about or takes action on issues you care about.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your product or service	solves	solve	Sing	solve	conj	Of course, you may also want to get out and talk to real people about what they want and whether or not your product or service solves that need.	c4-train.00002-of-01024_parsed_xab.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	Proelium Law or its subsidiaries , affiliates or service providers	maintain	maintain	Plur	maintain	acl:relcl	Your information collected through our website and services may be stored and processed in Europe, in the United States, or any other country in which Proelium Law or its subsidiaries, affiliates or service providers maintain facilities.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Personal Pronoun	Sing	Not Personal Pronoun	anyone or anything	getting	get		get	advcl	Whatever you think about METI’s approach, chances are we won’t have to worry about anyone or anything getting back to us for a few decades yet, but a more advanced message is already being proposed for 2018.	c4-train.00002-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	the ideas or forms represented in the work	are	be	Plur	point	cop	But to the Art Market, the ideas or forms represented in the work are very much beside the point.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The Home Affordable Refinance Program , or HARP ,	has	have	Sing	help	aux	The Home Affordable Refinance Program, or HARP, has helped over 3 million American homeowners refinance into a lower rate and payment even though they owe more than their home is worth.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The Poly - Vee Belt , or Ribbed Belt as it is also known ,	resembles	resemble	Sing	resemble	root	The Poly-Vee Belt, or Ribbed Belt as it is also known, resembles a flat belt – but with V-shaped ribs along the inside surface for increased friction force between the pulley and the belt.	c4-train.00002-of-01024_parsed_xab.conllu
UNK	False	False	UNK	Not Pronoun	UNK	Not Pronoun	one or more of your letters	have	have	Plur	have	advcl	I’d say that if one or more of your letters have no comments or very short comments, your application is very unlikely to be successful!	c4-train.00002-of-01024_parsed_xab.conllu
UNK	False	False	UNK	2	Sing	Not Personal Pronoun	you or someone you know	enjoy	enjoy	Sing	enjoy	advcl	If you or someone you know enjoy woodworking, or would like to get into the art, we have the perfect woodworking plans for sale.	c4-train.00002-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	One way lash outs or rants	do	do	Plur	count	aux	Listening to my older students tell my younger students that Facebook is not a good news source (ie: The Pope encouraged US citizens to vote for Trump?!) and Twitter is not meant for real communication (ie: One way lash outs or rants don't count as "communication") got a bit "heated" this week, but made for a FUN class.. .	c4-train.00002-of-01024_parsed_xab.conllu
UNK	False	False	Sing	Not Pronoun	UNK	Not Pronoun	a bit of jam under the fruit or mixed in with the fruit	helps	help	Sing	help	ccomp	I think a bit of jam under the fruit or mixed in with the fruit helps a lot and a topping of chopped nuts is always good too.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Retro , short for retrospective , or " vintage style "	refers	refer	Sing	refer	root	Retro, short for retrospective, or "vintage style" usually refers to earthenware that imitates the style of the previous era.	c4-train.00002-of-01024_parsed_xab.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	the movement or the vibrations	are	be	Plur	cause	cop	i’m not sure if the movement or the vibrations are the root cause.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	3	Sing	3	he or she	knows	know	Sing	know	advcl	Make time to talk with your child every day , so he or she knows that what goes on at school is important to you.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the number or weight of your items	differs	differ	Sing	differ	advcl	If the number or weight of your items differs from the one you have initially discussed with our professional Southfields London SW18 team over the phone or via email, we may ask you to pay additional charges after our Industrial Removals team visits your address in Southfields London SW18 accommodate your moving request.	c4-train.00002-of-01024_parsed_xab.conllu
PS	False	False	Plur	Not Pronoun	Sing	Not Pronoun	the old weather maps or windyty	are	be	Plur	show	aux	I informed from meteoblue people that "the old weather maps or windyty are just showing the forecast of a single model, which is generally not good.	c4-train.00002-of-01024_parsed_xab.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	the meteoblue local forecast or the new maps	make	make	Plur	make	root	the meteoblue local forecast or the new maps make a model consensus out of up to 20 different forecast models.".	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	A chocolate treat or a small toy	encourages	encourage	Sing	encourage	root	A chocolate treat or a small toy always encourages young kids to do a cleaning chore to get that reward.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	immorality or criminality for Weininger	is	be	Sing	egoism	cop	Ultimately immorality or criminality for Weininger is successful egoism or what is vulgarly considered to be ‘happiness’, i.e., considering the goal of human life to be possession [in] of wonderful things.	c4-train.00002-of-01024_parsed_xab.conllu
UNK	False	False	UNK	2	Sing	Not Personal Pronoun	you or a loved one	has	have	Sing	have	advcl	The main component of all if you or a loved one has a substance abuse or addiction problem is to do something about it, make calls and talk to trained addiction professionals and get an evaluation and treatment possibilities to guarantee the biggest potential for a full recovery.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	trim or ribbon	does	do	Sing	come	aux	Each of our bibs are carefully stitched to ensure trim or ribbon does not come away from the bib, however, your little babe must always be supervised when wearing our products.	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Personal Pronoun	Sing	Not Pronoun	anyone in the know , or who experience ,	Does	do	Sing	have	aux	Does anyone in the know, or who experience, have any insight into the economics behind projects being built in this city and why they cost more than projects elsewhere?	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Sulva ( or sulba )	stands	stand	Sing	stand	root	Sulva (or sulba) stands for rope, string or cord, .and is derived trom the root sulv, meaning "to measure"; the Sulva-sUtras are therefore literally "The Rules of the Cord".	c4-train.00002-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the piano or guitar	replies	reply	Sing	reply	parataxis	Usually, its melody is played in call-and-response: the horns play a line, the piano or guitar replies with a specific riff, repeat.	c4-train.00002-of-01024_parsed_xab.conllu
PS	False	False	Plur	3	Sing	Not Pronoun	they or a loved one	has	have	Sing	suffer	aux	Louisiana residents who believe that they or a loved one has suffered brain injuries due to medical malpractice could benefit from speaking with an attorney.	c4-train.00002-of-01024_parsed_xab.conllu
PS	False	False	Plur	Not Pronoun	Sing	Not Pronoun	stars or a heavenly body	determines	determine	Sing	determine	ccomp	We don't believe that stars or a heavenly body determines our future.	c4-train.00002-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	these agencies or franchisees	render	render	Plur	render	acl:relcl	The efficient manner in which these agencies or franchisees render their services justifies the question, “Why should I hire domestic cleaning services?”	c4-train.00002-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	unimportant pages or ones that never stand a chance rank high in search - engines results ( like contact pages )	are	be	Plur	cannibalize	aux	Most webmasters and business owners, however, have no idea how their internal link flow is structured and are often surprised to learn that unimportant pages or ones that never stand a chance rank high in search-engines results (like contact pages) are cannibalizing the majority of their site’s PageRank flow.	c4-train.00002-of-01024_parsed_xab.conllu
