experiment_condition	has_either	has_neither	conj_1_number	conj_1_person	conj_2_number	conj_2_person	nsubj	verb_form	verb_lemma	verb_number	main_predicate_lemma	main_predicate_arc	sentence	filename
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Art Cinema or the Parallel Cinema ,	is	be	Sing	movement	cop	Art Cinema or the Parallel Cinema, this film-making style is veritably a particular movement in Indian Cinema that focused on the themes of realism, naturalism, society and politics.	c4-train.00002-of-01024_parsed_xac.conllu
UNK	False	False	UNK	2	Sing	Not Personal Pronoun	you or someone you know	is	be	Sing	consider	aux	If you or someone you know is considering a step-parent adoption, we can help.	c4-train.00002-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	any customs fees or local taxes	are	be	Plur	responsibility	cop	For deliveries outside mainland France , any customs fees or local taxes are the responsibility of the recipient.	c4-train.00002-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	False eyelashes or fake eyelashes	is	be	Sing	instrument	cop	False eyelashes or fake eyelashes is an instrument for your eyes.	c4-train.00002-of-01024_parsed_xac.conllu
SS	False	False	Sing	3	Sing	3	he ( or she )	does	do	Sing	have	aux	So, if he (or she) doesn’t have any of the traits below, count your losses and start looking for a new dealer!	c4-train.00002-of-01024_parsed_xac.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	family and / or friends	come	come	Plur	come	root	While our “system” provides no guideline for postpartum care for mother’s who miscarry, at least, sometimes, family and/or friends come to care for the mother — for a day or two.	c4-train.00002-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a country ’s deficit — or rather , its deficit / GDP ratio —	matters	matter	Sing	matter	acl	Fiscal austerity is the notion that a country’s deficit—or rather, its deficit/GDP ratio—matters.	c4-train.00002-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The Williams Percent Range or Williams %R	is	be	Sing	indicator	cop	The Williams Percent Range or Williams %R is a technical indicator that was developed to measure overbought and oversold market conditions.	c4-train.00002-of-01024_parsed_xac.conllu
UNK	False	False	UNK	Not Pronoun	Sing	Not Pronoun	61 of them , or 64 %	are	be	Plur	association	cop	For the 95 musical acts and releases that correlate with Hillary fans, 61 of them, or 64% are positive associations.	c4-train.00002-of-01024_parsed_xac.conllu
SS	False	False	Sing	3	Sing	3	he or she	is	be	Sing	hide	aux	If the doctor gives you medicine or diagnoses you with an illness but doesn’t seem to answer your questions correctly this can be due to is lack of a good reason or he or she is hiding something you can ask your Philadelphia medical misconduct lawyer to check what is going on and if you have a case you can see the doctor.	c4-train.00002-of-01024_parsed_xac.conllu
SS	False	False	Sing	3	Sing	3	him or her	file	file		file	advcl	If you see that a hospital is understaffed and you don’t end up being taken care of like you are supposed to hence the need to call your Philadelphia lawyer in order for him or her to file a complaint against the hospital hence having a case.	c4-train.00002-of-01024_parsed_xac.conllu
SS	False	False	Sing	1	Sing	Not Personal Pronoun	I or someone who requests what I have purchased	comes	come	Sing	come	advcl	I just say, I buy this or that, please hold it suspended until I or someone who requests what I have purchased comes back.	c4-train.00002-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Avatar or Av	is	be	Sing	embodiment	cop	Avatar or Av is a graphic embodiment of the user, its essence display.	c4-train.00002-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	an infrastructure / highway bill or its equivalent	drive	drive		drive	xcomp	We anticipate an infrastructure/highway bill or its equivalent to drive up the long-term trend for infrastructure spending.	c4-train.00002-of-01024_parsed_xac.conllu
UNK	False	False	UNK	2	Sing	Not Personal Pronoun	you or someone you know	needs	need	Sing	need	advcl	If you or someone you know needs our help, please feel free to contact us.	c4-train.00002-of-01024_parsed_xac.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	no dust or other particles	have	have	Plur	gather	aux	Our pros will inspect that no dust or other particles have gathered on the outside or indoor coils of your system.	c4-train.00002-of-01024_parsed_xac.conllu
UNK	False	False	UNK	2	Sing	Not Personal Pronoun	you or someone you know	needs	need	Sing	need	advcl	If you or someone you know needs help please call 211 or Parkland Cares 954-740-MSD1 (6731).	c4-train.00002-of-01024_parsed_xac.conllu
SS	True	False	Sing	Not Pronoun	Sing	Not Pronoun	either the automated program or the human reviewer	suspect	suspect	Plur	suspect	advcl	If either the automated program or the human reviewer suspect you might be a spammer then your application will be denied.	c4-train.00002-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Most cities or municipalities	do	do	Plur	have	aux	Most cities or municipalities do not have many regulations regarding dumpster rental in Hamlin as long as you keep the dumpster totally on your own property during the rental period.	c4-train.00002-of-01024_parsed_xac.conllu
PS	False	False	Plur	Not Pronoun	Sing	Not Pronoun	the parents or a person acting in loco parentis	consents	consent	Sing	consent	advcl	An interim order can be longer than 28 days if the parents or a person acting in loco parentis consents.	c4-train.00002-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a father or mother	desires	desire	Sing	desire	advcl	If a father or mother desires to disclaim entry, they can accomplish that at any time.	c4-train.00002-of-01024_parsed_xac.conllu
UNK	False	False	Sing	Not Pronoun	UNK	Not Personal Pronoun	Meditation or what I call “ thought awareness training ”	is	be	Sing	key	cop	Meditation or what I call “thought awareness training” is the key to the prison door in personal expansion.	c4-train.00002-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Most clamshell - style grills or griddles	press	press	Plur	press	root	Most clamshell-style grills or griddles simply press down on the food, making it impossible, for example, to brown the top of an open-faced sandwich.	c4-train.00002-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your home or business	needs	need	Sing	need	ccomp	Experienced foundation contractors can ascertain in case your home or business needs retrofitting to prevent damage during an earthquake or any other natural cause.	c4-train.00002-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Denver or Portland	compare	compare	Plur	compare	ccomp	I doubt Denver or Portland compare to that.	c4-train.00002-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the spill or stain	disappears	disappear	Sing	disappear	advcl	Dampen a rag with water and rub the area until the spill or stain disappears.	c4-train.00002-of-01024_parsed_xac.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	Music or audio data digitally sampled	contains	contain	Sing	contain	root	Music or audio data digitally sampled contains information about musical clip such as pitch, amplitude etc at multiple points along timeline.	c4-train.00002-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a parent or guardian	deserves	deserve	Sing	deserve	root	When the worst happens, a parent or guardian deserves to seek justice for the death of their child.	c4-train.00002-of-01024_parsed_xac.conllu
UNK	False	False	UNK	2	Sing	Not Personal Pronoun	you or anyone you know	has	have	Sing	have	advcl	Year One Consulting has been retained by Screen South to manage the recruitment process for these positions, so if you or anyone you know has any questions, would like an informal discussion about the role, or would like the application pack in an alternative format, please drop an email or call Mary Ann Le Lean or Cassy Fry on 01303 256 240.	c4-train.00002-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	endemic poverty or political corruption	does	do	Sing	have	aux	What does endemic poverty or political corruption have to do with redemption?	c4-train.00002-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a policeman or policewoman	encounter	encounter	Plur	encounter	acl:relcl	Apparently CNN doesn’t understand what a policeman or policewoman encounter on a daily basis.	c4-train.00002-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	An electric motor or PTO	drives	drive	Sing	drive	root	An electric motor or PTO drives the 85 and 100.	c4-train.00002-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	your teachers or lecturers	are	be	Plur	use	aux	For a student studying abroad, the feeling could be worse, especially if the language in which your teachers or lecturers are using is foreign to you.	c4-train.00002-of-01024_parsed_xac.conllu
SS	False	False	Sing	3	Sing	3	he or she	sets	set	Sing	set	acl:relcl	A company’s unique culture is a direct result of the decisions a leader makes and the behavioral example he or she sets.	c4-train.00002-of-01024_parsed_xac.conllu
SS	False	True	Sing	1	Sing	Not Pronoun	Neither I or the school	have	have	Plur	have	root	Neither I or the school have much budget for art, so pretty common materials are what we use.	c4-train.00002-of-01024_parsed_xac.conllu
SS	False	False	Sing	3	Sing	3	he or she	points	point	Sing	point	advcl	not following an adult’s pointed finger – not looking in the direction of a caregiver’s finger when he or she points to something.	c4-train.00002-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a preferred share , or any security ,	offers	offer	Sing	offer	advcl	If a preferred share, or any security, offers attractive features to investors, the yield on that security tend to be lower.	c4-train.00002-of-01024_parsed_xac.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	The sportier S4 or the erstwhile 3 - litre , quattro - equipped versions ( both petrol and diesel )	are	be	Plur	budget	cop	The sportier S4 or the erstwhile 3-litre, quattro-equipped versions (both petrol and diesel) are way out of the budget.	c4-train.00002-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a person , or a dog ,	does	do	Sing	know	aux	If a person, or a dog, does not know an association between the word and its meaning, saying it twice or twenty times will make no difference.	c4-train.00002-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the training or the show	begin	begin		begin	advcl	Chained, confined, lost and often even sedated, they are 90% of their time waiting for the training or the show to begin.	c4-train.00002-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a small probe or needle	does	do	Sing	pierce	aux	Laser and Smart Liposuction are slightly invasive in that a small probe or needle does pierce the skin, but nowadays very little incidental damage is done by either method.	c4-train.00002-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	more than one bathroom or a downstairs toilet	is	be	Sing	factor	cop	If more than one bathroom or a downstairs toilet is a significant factor make sure that you ask the operator.	c4-train.00002-of-01024_parsed_xac.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Rand or Locke	agreeing	agree		agree	ccomp	It is hard to see Rand or Locke agreeing with this.	c4-train.00002-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Intermediate - term yields or intermediate - term bond funds	are	be	Plur	yield	aux	Intermediate-term yields or intermediate-term bond funds are yielding significantly more than short-duration portfolios today.	c4-train.00002-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	what teams or resources	need	need	Plur	need	conj	Internal resources play a large part in regulatory training as they can help answer these key questions – what key areas are likely to be needed, what teams or resources need access to both these internal resources as well as additional training, and what needs to be added to the internal knowledge base in the regulatory area?	c4-train.00002-of-01024_parsed_xac.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Auto seeds , or Autoflowering Cannabis seeds ,	grow	grow	Plur	grow	root	Together with their ability to grow under any light regime, Auto seeds, or Autoflowering Cannabis seeds, grow and flower simultaneously, and although, like their counter-parts, they require 60 days in flower to mature, as they grow and flower at the same time, the need for a vegetative period is reduced to just germination.	c4-train.00002-of-01024_parsed_xac.conllu
UNK	False	False	UNK	Not Personal Pronoun	Sing	Not Pronoun	what or a post on something you 're learning or an item of interest that will benefit the homesteading community	's	be	Sing	go	aux	1. Write a blog post about what's going on at your homestead or a post on something you're learning or an item of interest that will benefit the homesteading community.	c4-train.00002-of-01024_parsed_xac.conllu
