experiment_condition	has_either	has_neither	conj_1_number	conj_1_person	conj_2_number	conj_2_person	nsubj	verb_form	verb_lemma	verb_number	main_predicate_lemma	main_predicate_arc	sentence	filename
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the mere thought or intent of buying	turns	turn	Sing	turn	parataxis	Furthermore, the Act expands the consumer definition even more by stating that a consumer does not need to buy products for personal usage to be considered as one, rather the mere thought or intent of buying already turns you into a consumer.	c4-train.00001-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Kevin Quinlan Autos or its employees and / or suppliers	make	make	Plur	make	root	Kevin Quinlan Autos or its employees and/or suppliers make no representations about the suitability of the information and associated products and services contained in the Web Site for any purpose.	c4-train.00001-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Kevin Quinlan Autos or its employees and / or suppliers	disclaim	disclaim	Plur	disclaim	root	Kevin Quinlan Autos or its employees and/or suppliers hereby disclaim all warranties and conditions with regard to this information and associated products and services, including all implied warranties.	c4-train.00001-of-01024_parsed_xab.conllu
SS	True	False	Sing	Not Pronoun	Sing	Not Pronoun	either inflation or default	happens	happen	Sing	happen	advcl	Anyone with a retirement plan will see that plan evaporate when either inflation or default happens.	c4-train.00001-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Injunctions or restraining orders	are	be	Plur	remedy	cop	Injunctions or restraining orders are a civil remedy in court, whereby a petition seeks a temporary order of protection from the circuit court in the jurisdiction where the allegations took place.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your 3 Yard Dumpster in Cle Elum , WA or any other convenience need	appears	appear	Sing	appear	advcl	The business should be readily available to answer your queries and/or talk you through your needs if your 3 Yard Dumpster in Cle Elum, WA or any other convenience need appears.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Cannabidiol , or CBD in Anna as it is frequently understood ,	is	be	Sing	chemical	cop	Cannabidiol, or CBD in Anna as it is frequently understood, is a very intriguing chemical.	c4-train.00001-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	Lathe tools , or tool bits as they are sometimes called ,	are	be	Plur	tool	cop	Lathe tools, or tool bits as they are sometimes called, are the cutting tools that are used for turning and facing work on the lathe.	c4-train.00001-of-01024_parsed_xab.conllu
SP	False	False	Sing	Not Personal Pronoun	Plur	Not Pronoun	someone , or several someones	have	have	Plur	throw	aux	Like someone, or several someones have thrown them up.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	an estate sale or online auction	is	be	Sing	plan	cop	Together, we will then decide if an estate sale or online auction is the best plan of action for you and if Estate Solutions is best for you.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a client or coworker	has	have	Sing	say	aux	If you are in a professional setting, it doesn’t matter how badly you may want to roll your eyes at something a client or coworker has said, do not do it — ever.	c4-train.00001-of-01024_parsed_xab.conllu
UNK	False	False	UNK	Not Pronoun	Plur	Not Pronoun	http://www.houstondeco.com and / or its licensors	own	own	Plur	own	root	Other than the content you own, under these Terms, http://www.houstondeco.com and/or its licensors own all the intellectual property rights and materials contained in this Website.	c4-train.00001-of-01024_parsed_xab.conllu
UNK	False	False	UNK	2	Sing	Not Personal Pronoun	you or a loved one	has	have	Sing	have	advcl	If you or a loved one has property that has been damaged by another person or a company, we can help.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Sweden or Britain	cut	cut		cut	xcomp	They have no wish to see Sweden or Britain cut a more heroic figure in the world.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	A wet room ( or walk - in shower enclosure )	creates	create	Sing	create	root	A wet room (or walk-in shower enclosure) creates a beautiful open space in your bathroom that blends seamlessly into any new bathroom.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	an animal or a plant	grows	grow	Sing	grow	advcl	Organic SEO – Organic SEO services help a website grow organically just like an animal or a plant grows.	c4-train.00001-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	your call center agents or shop front sales clerks	adopt	adopt		adopt	csubj	If you’ve got a quirky, creative voice on Twitter, then it would make sense for your call center agents or shop front sales clerks to adopt this tone and style of talking when they speak to clients as well.	c4-train.00001-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	two microwaves or couches	taking	take		take	advcl	You don’t want to end up with two microwaves or couches taking up your limited space.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	, the lord or pride of processing witnesses† in same Riches , and in laws been for quick fiefs	has	have	Sing	have	conj	The Lacedæ breaks was said these lives from the Cretans; and bill;, who is to seem that the judicial things contrived increased for cure, has the feeling, always, the lord or pride of processing witnesses† in same Riches, and in laws been for quick fiefs.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	a used Ford Focus or Fiesta	providing	provide		provide	advcl	Those drivers who do not wish to buy a completely new vehicle but do want to upgrade do, of course, also have the option of buying a high quality second hand model, with a used Ford Focus or Fiesta providing equally exceptional performance values and economy rates.	c4-train.00001-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	parents or guardians	become	become	Plur	become	advcl	If parents or guardians become aware that a child has provided information, such as through misrepresenting their age, they should immediately Contact Us with details of the account.	c4-train.00001-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	contractors or other HVAC companies	charging	charge		charge	acl	Have you had problems with contractors or other HVAC companies charging you too much for a poor job done?	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your product or service	does	do	Sing	influence	aux	How does your product or service influence others?	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	3	Sing	3	he or she	is	be	Sing	take	aux	Whether a college student is attending school to pursue a history degree or he or she is just taking some courses as part of a core requirement or as an elective, the content and variety of classes offered has been a subject of considerable discussion in academic circles.	c4-train.00001-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	lotions or gels	tend	tend	Plur	tend	root	In addition, lotions or gels tend to be lighter, so steer clear of creams unless you have very dry skin and need a heavy moisturizing product.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the electrician or electrical contractor Durham NC	guarantees	guarantee	Sing	guarantee	ccomp	Ask whether the electrician or electrical contractor Durham NC guarantees their work and fixes any work that doesn’t meet applicable standards.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	An adjustable - rate mortgage , or ARM ,	has	have	Sing	have	root	An adjustable-rate mortgage, or ARM, has an introductory interest rate that lasts a set period of time and adjusts annually thereafter for the remaining time period.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Blushing or Erythrophobia	starts	start	Sing	start	root	Blushing or Erythrophobia often starts in the teenage years and adolescence when we become naturally more self-conscious of our bodies and the way we act, especially when feeling vulnerable or feel we are being judged.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	Reissue or Re-	Key	Key		Key	xcomp	See Reissue or Re-Key Your Code Signing Certificate.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	the face or finished side	facing	face		face	advcl	All fences shall be constructed with the face or finished side facing adjacent properties.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	your race and / or ethnicity	is	be	Sing	what	cop	3. What is your race and/or ethnicity?	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The first system or the experiential system	describes	describe	Sing	describe	root	The first system or the experiential system describes a fast, effortless, intuitive reasoning process that is subject to emotional influences and is often utilized to make many decisions in a near simultaneous manner.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The second system or the rational system	describes	describe	Sing	describe	root	The second system or the rational system describes a slow, effortful, logic-based process that results in decisions made sequentially rather than simultaneously.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	mother or father	is	be	Sing	get	aux	Now that mother or father is getting older, you want to return the favor.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	3	Sing	3	him or her	maintain	maintain		maintain	xcomp	You will also avoid helping him or her maintain a separate property.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	this world or a job title	does	do	Sing	make	aux	But a nickel is bigger than a dime, and we drive on the parkway and park in the driveway, so who am I to say that this world or a job title does not really make sense?	c4-train.00001-of-01024_parsed_xab.conllu
PP	False	False	Plur	Not Pronoun	Plur	Not Pronoun	managers and / or peers	review	review		review	advcl	Reps can then respond to the challenge via video, for managers and/or peers to review and provide feedback.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	The computational theory of mind or " computationalism "	claims	claim	Sing	claim	root	The computational theory of mind or "computationalism" claims that the relationship between mind and brain is similar (if not identical) to the relationship between a running program and a computer.	c4-train.00001-of-01024_parsed_xab.conllu
PS	False	False	Plur	Not Pronoun	Sing	Not Pronoun	no reviews or documentation	exist	exist	Plur	exist	advcl	Biographer William Moritz speculated that another name used may have been R-1 ein Formspiel, though no reviews or documentation exist of this name.	c4-train.00001-of-01024_parsed_xab.conllu
SP	False	False	Sing	Not Pronoun	Plur	Not Pronoun	my car or the couch covers I 'm constantly washing	look	look	Plur	look	advcl	He leaves hair all over clothes whenever he brushes up against or sits on people and I don't even want to talk about what my car or the couch covers I'm constantly washing look like.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	OTP or one time password	is	be	Sing	password	cop	Also, OTP or one time password is a password that is suitable for a single entry only.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	( wood lined with plastic wrap or a silicon container	work	work	Plur	work	parataxis	With a mold at the ready (wood lined with plastic wrap or a silicon container work well), pour the soap in.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	Not Pronoun	A large plastic lid or a thin piece of wood that is larger than the mold	works	work	Sing	work	root	A large plastic lid or a thin piece of wood that is larger than the mold works well.	c4-train.00001-of-01024_parsed_xab.conllu
SS	False	False	Sing	Not Pronoun	Sing	1	Kender or I	run	run	Plur	run	advcl	He doesn’t budge from a down unless Kender or I run off.	c4-train.00001-of-01024_parsed_xab.conllu
